time,open,high,low,close,8day,Plot,Plot,Plot,Plot,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
2020-03-09T21:00:00-03:00,203.03,206.24,195.61,200.63,216.4016161,226.6374288,217.4651843,199.452173,NaN,39.79402691,45.81199365,NaN,NaN
2020-03-10T21:00:00-03:00,200.59,203.13,181.81,194.85,211.6123681,223.6100546,216.5783143,199.3610409,NaN,38.07603906,45.31411345,NaN,NaN
2020-03-11T21:00:00-03:00,195.03,195.52,100.53,107.59,188.4962863,212.5605256,212.3042628,197.5437925,NaN,22.37268629,43.58582722,NaN,NaN
2020-03-12T21:00:00-03:00,107.58,140.33,85.67,135.03,176.6148893,205.1766661,209.2738996,196.3058956,NaN,31.88597639,42.5481331,NaN,NaN
2020-03-13T21:00:00-03:00,135.7,135.71,120.84,122.7,164.6338028,197.3217455,205.8788447,194.8483531,NaN,30.10089026,41.62003023,NaN,NaN
2020-03-14T21:00:00-03:00,122.54,133.94,120.2,123.56,155.5062911,190.2968173,202.6506547,193.4367026,NaN,30.3935943,40.71479486,NaN,NaN
2020-03-15T21:00:00-03:00,123.44,124.07,101,110.98,145.6115597,182.7428347,199.0557271,191.8038966,NaN,28.51270851,39.22178025,NaN,NaN
2020-03-16T21:00:00-03:00,111.46,121.24,109.45,116.16,139.0667687,176.4016124,195.8049142,190.3059977,NaN,30.42205935,38.09290618,NaN,NaN
2020-03-17T21:00:00-03:00,116.14,118.85,110.15,118.56,134.509709,170.8928874,192.7757019,188.8852848,NaN,31.33711001,36.99822753,NaN,NaN
2020-03-18T21:00:00-03:00,118.7,143.5,115.8,136.81,135.0208848,167.6468981,190.5809685,187.8540911,NaN,38.01301837,36.25016616,NaN,NaN
2020-03-19T21:00:00-03:00,136.86,153,116.5,133.5,134.6829104,164.3948126,188.3424991,186.7777724,NaN,37.30458292,34.9565391,NaN,NaN
2020-03-20T21:00:00-03:00,133.59,137.82,125.85,132.78,134.2600414,161.383878,186.1635776,185.7085096,NaN,37.14242901,33.91055208,NaN,NaN
2020-03-21T21:00:00-03:00,132.7,137.35,121.11,122.42,131.6289211,157.6730325,183.6638295,184.4552718,NaN,34.79853418,33.60950523,NaN,NaN
2020-03-22T21:00:00-03:00,122.32,138.09,119.5,136.39,132.6869386,155.646077,181.8099538,183.5034842,NaN,40.27205445,33.60183643,NaN,NaN
